company¬,country¬,director¬,genre¬,name¬,rating¬,runtime¬,writer¬,year¬,,,
Millennium Films¬,USA¬,Antoine Fuqua¬,Action¬,Olympus Has Fallen¬,R¬,119¬,Creighton Rothenberger¬,2013¬,,,
Universal Pictures¬,USA¬,Joseph Kosinski¬,Action¬,Oblivion¬,PG-13¬,124¬,Karl Gajdusek¬,2013¬,,,
Truth Entertainment (II)¬,USA¬,Jean-Marc Vall�e¬,Biography¬,Dallas Buyers Club¬,R¬,117¬,Craig Borten¬,2013¬,,,
Translux¬,UK¬,Richard Curtis¬,Comedy¬,About Time¬,R¬,123¬,Richard Curtis¬,2013¬,,,
Paramount Pictures¬,USA¬,Marc Forster¬,Action¬,World War Z¬,PG-13¬,116¬,Matthew Michael Carnahan¬,2013¬,,,
Warner Bros.¬,USA¬,Ruben Fleischer¬,Action¬,Gangster Squad¬,R¬,113¬,Will Beall¬,2013¬,,,
Film 44¬,USA¬,Peter Berg¬,Action¬,Lone Survivor¬,R¬,121¬,Peter Berg¬,2013¬,,,
Metro-Goldwyn-Mayer (MGM)¬,USA¬,Kimberly Peirce¬,Drama¬,Carrie¬,R¬,100¬,Lawrence D. Cohen¬,2013¬,,,
Marvel Studios¬,USA¬,Alan Taylor¬,Action¬,Thor: The Dark World¬,PG-13¬,112¬,Christopher Yost¬,2013¬,,,
Exclusive Media Group¬,UK¬,Ron Howard¬,Action¬,Rush¬,R¬,123¬,Peter Morgan¬,2013¬,,,
Columbia Pictures¬,USA¬,Evan Goldberg¬,Comedy¬,This Is the End¬,R¬,107¬,Seth Rogen¬,2013¬,,,
SnowPiercer¬,South Korea¬,Joon-ho Bong¬,Action¬,El expreso del miedo¬,R¬,126¬,Joon-ho Bong¬,2013¬,,,
Universal Pictures¬,France¬,James DeMonaco¬,Horror¬,La noche de la expiaci�n¬,R¬,85¬,James DeMonaco¬,2013¬,,,
Universal Pictures¬,USA¬,Justin Lin¬,Action¬,Fast & Furious 6¬,PG-13¬,130¬,Chris Morgan¬,2013¬,,,
Worldview Entertainment¬,USA¬,Eli Roth¬,Adventure¬,The Green Inferno¬,R¬,100¬,Guillermo Amoedo¬,2013¬,,,
Columbia Pictures¬,USA¬,Dennis Dugan¬,Comedy¬,Grown Ups 2¬,PG-13¬,101¬,Fred Wolf¬,2013¬,,,
Universal Pictures¬,USA¬,Jeff Wadlow¬,Action¬,Kick-Ass 2¬,R¬,103¬,Jeff Wadlow¬,2013¬,,,
Metro-Goldwyn-Mayer (MGM)¬,USA¬,Peter Jackson¬,Adventure¬,The Hobbit: The Desolation of Smaug¬,PG-13¬,161¬,Fran Walsh¬,2013¬,,,
Alcon Entertainment¬,USA¬,Richard LaGravenese¬,Drama¬,Beautiful Creatures¬,PG-13¬,124¬,Richard LaGravenese¬,2013¬,,,
Fox 2000 Pictures¬,UK¬,Ridley Scott¬,Crime¬,The Counsellor¬,R¬,117¬,Cormac McCarthy¬,2013¬,,,
TriStar Pictures¬,USA¬,Fede Alvarez¬,Fantasy¬,Evil Dead¬,R¬,91¬,Fede Alvarez¬,2013¬,,,
Twentieth Century Fox Film Corporation¬,USA¬,Ben Stiller¬,Adventure¬,The Secret Life of Walter Mitty¬,PG¬,114¬,Steve Conrad¬,2013¬,,,
TriStar Pictures¬,USA¬,Neill Blomkamp¬,Action¬,Elysium¬,R¬,109¬,Neill Blomkamp¬,2013¬,,,
Universal Pictures¬,UK¬,Edgar Wright¬,Action¬,The World's End¬,R¬,109¬,Simon Pegg¬,2013¬,,,
Twentieth Century Fox Film Corporation¬,USA¬,Paul Feig¬,Action¬,The Heat¬,R¬,117¬,Katie Dippold¬,2013¬,,,
EuropaCorp¬,USA¬,Luc Besson¬,Comedy¬,The Family¬,R¬,111¬,Luc Besson¬,2013¬,,,
Film4¬,UK¬,Jonathan Glazer¬,Drama¬,Under the Skin¬,R¬,108¬,Walter Campbell¬,2013¬,,,
Universal Pictures¬,USA¬,Pierre Coffin¬,Animation¬,Despicable Me 2¬,PG¬,98¬,Cinco Paul¬,2013¬,,,
Voltage Pictures¬,USA¬,Joseph Gordon-Levitt¬,Comedy¬,Don Jon¬,R¬,90¬,Joseph Gordon-Levitt¬,2013¬,,,
Constantin Film¬,USA¬,Harald Zwart¬,Action¬,The Mortal Instruments: City of Bones¬,PG-13¬,130¬,Jessica Postigo¬,2013¬,,,
Good Universe¬,USA¬,Spike Lee¬,Action¬,Old Boy¬,R¬,104¬,Garon Tsuchiya¬,2013¬,,,
Paramount Pictures¬,Germany¬,Tommy Wirkola¬,Action¬,Hansel y Gretel: Cazadores de brujas¬,R¬,88¬,Tommy Wirkola¬,2013¬,,,
Relativity Media¬,USA¬,Lasse Hallstr�m¬,Drama¬,Safe Haven¬,PG-13¬,115¬,Dana Stevens¬,2013¬,,,
Paramount Pictures¬,USA¬,Jon M. Chu¬,Action¬,G.I. Joe: Retaliation¬,PG-13¬,110¬,Rhett Reese¬,2013¬,,,
Relativity Media¬,USA¬,Elizabeth Banks¬,Comedy¬,Movie 43¬,R¬,94¬,Rocky Russo¬,2013¬,,,
Zentropa Entertainments¬,Denmark¬,Lars von Trier¬,Drama¬,Ninfoman�a: segunda parte¬,NOT RATED¬,123¬,Lars von Trier¬,2013¬,,,
Summit Entertainment¬,USA¬,Mikael H�fstr�m¬,Action¬,Escape Plan¬,R¬,115¬,Miles Chapman¬,2013¬,,,
OddLot Entertainment¬,USA¬,Gavin Hood¬,Action¬,Ender's Game¬,PG-13¬,114¬,Gavin Hood¬,2013¬,,,
Appian Way¬,UK¬,Scott Cooper¬,Crime¬,Out of the Furnace¬,R¬,116¬,Brad Ingelsby¬,2013¬,,,
Relativity Media¬,USA¬,Mike Flanagan¬,Horror¬,Oculus¬,R¬,104¬,Mike Flanagan¬,2013¬,,,
Paramount Pictures¬,USA¬,Michael Bay¬,Action¬,Pain & Gain¬,R¬,129¬,Christopher Markus¬,2013¬,,,
Fox Searchlight Pictures¬,UK¬,Chan-wook Park¬,Drama¬,Stoker¬,R¬,99¬,Wentworth Miller¬,2013¬,,,
DreamWorks Animation¬,USA¬,Kirk De Micco¬,Animation¬,The Croods¬,PG¬,98¬,Chris Sanders¬,2013¬,,,
Di Bonaventura Pictures¬,USA¬,Jee-woon Kim¬,Action¬,The Last Stand¬,R¬,107¬,Andrew Knauer¬,2013¬,,,
Bellanova Films¬,USA¬,James Ward Byrkit¬,Mystery¬,Coherence¬,NOT RATED¬,89¬,James Ward Byrkit¬,2013¬,,,
Twentieth Century Fox Film Corporation¬,USA¬,James Mangold¬,Action¬,The Wolverine¬,PG-13¬,126¬,Mark Bomback¬,2013¬,,,
Summit Entertainment¬,USA¬,Jonathan Levine¬,Comedy¬,Warm Bodies¬,PG-13¬,98¬,Jonathan Levine¬,2013¬,,,
Lionsgate¬,USA¬,John Luessenhop¬,Horror¬,Texas Chainsaw 3D¬,R¬,92¬,Adam Marcus¬,2013¬,,,
Scott Rudin Productions¬,USA¬,Paul Greengrass¬,Biography¬,Captain Phillips¬,PG-13¬,134¬,Billy Ray¬,2013¬,,,
Andrew Lauren Productions (ALP)¬,USA¬,James Ponsoldt¬,Comedy¬,The Spectacular Now¬,R¬,95¬,Scott Neustadter¬,2013¬,,,
Green Hat Films¬,USA¬,Todd Phillips¬,Comedy¬,The Hangover Part III¬,R¬,100¬,Todd Phillips¬,2013¬,,,
Twentieth Century Fox Film Corporation¬,USA¬,Shawn Levy¬,Comedy¬,The Internship¬,PG-13¬,119¬,Vince Vaughn¬,2013¬,,,
Red Granite Pictures¬,USA¬,Alexandre Aja¬,Drama¬,Horns¬,R¬,120¬,Keith Bunin¬,2013¬,,,
Walt Disney Pictures¬,USA¬,Gore Verbinski¬,Action¬,The Lone Ranger¬,PG-13¬,150¬,Justin Haythe¬,2013¬,,,
Walt Disney Pictures¬,USA¬,Sam Raimi¬,Adventure¬,Oz the Great and Powerful¬,PG¬,130¬,Mitchell Kapner¬,2013¬,,,
Gaumont¬,Australia¬,Anne Fontaine¬,Drama¬,Adore¬,R¬,100¬,Anne Fontaine¬,2013¬,,,
Walt Disney Pictures¬,USA¬,Dan Scanlon¬,Animation¬,Monsters University¬,G¬,104¬,Dan Scanlon¬,2013¬,,,
Space Rocket Nation¬,Denmark¬,Nicolas Winding Refn¬,Crime¬,S�lo Dios perdona¬,R¬,90¬,Nicolas Winding Refn¬,2013¬,,,
Columbia Pictures¬,USA¬,Roland Emmerich¬,Action¬,White House Down¬,PG-13¬,131¬,James Vanderbilt¬,2013¬,,,
No Trace Camping¬,Ireland¬,Michael Dowse¬,Comedy¬,What If¬,PG-13¬,98¬,Elan Mastai¬,2013¬,,,
Paco Cinematografica¬,Italy¬,Giuseppe Tornatore¬,Crime¬,The Best Offer¬,R¬,131¬,Giuseppe Tornatore¬,2013¬,,,
FilmDistrict¬,USA¬,James Wan¬,Horror¬,Insidious: Chapter 2¬,PG-13¬,106¬,Leigh Whannell¬,2013¬,,,
Endgame Entertainment¬,USA¬,Steven Soderbergh¬,Crime¬,Side Effects¬,R¬,106¬,Scott Z. Burns¬,2013¬,,,
Fox 2000 Pictures¬,USA¬,Thor Freudenthal¬,Adventure¬,Percy Jackson: Sea of Monsters¬,PG¬,106¬,Marc Guggenheim¬,2013¬,,,
IM Global¬,UK¬,Steven Knight¬,Drama¬,Locke¬,R¬,85¬,Steven Knight¬,2013¬,,,
Summit Entertainment¬,USA¬,Dean Parisot¬,Action¬,RED 2¬,PG-13¬,116¬,Jon Hoeber¬,2013¬,,,
Exclusive Media Group¬,USA¬,John Carney¬,Comedy¬,Begin Again¬,R¬,104¬,John Carney¬,2013¬,,,
Entertainment One¬,USA¬,David Twohy¬,Action¬,Riddick¬,R¬,119¬,David Twohy¬,2013¬,,,
Chockstone Pictures¬,USA¬,Andrew Niccol¬,Action¬,The Host¬,PG-13¬,125¬,Andrew Niccol¬,2013¬,,,
Steel Mill Pictures¬,UK¬,Jon S. Baird¬,Comedy¬,Filth¬,R¬,97¬,Jon S. Baird¬,2013¬,,,
Warner Bros.¬,USA¬,Brian Helgeland¬,Biography¬,42¬,PG-13¬,128¬,Brian Helgeland¬,2013¬,,,
Twentieth Century Fox Film Corporation¬,USA¬,John Moore¬,Action¬,A Good Day to Die Hard¬,R¬,98¬,Skip Woods¬,2013¬,,,
Columbia Pictures¬,USA¬,M. Night Shyamalan¬,Action¬,After Earth¬,PG-13¬,100¬,Gary Whitta¬,2013¬,,,
Sycamore Pictures¬,USA¬,Nat Faxon¬,Comedy¬,The Way Way Back¬,PG-13¬,103¬,Nat Faxon¬,2013¬,,,
H2F Entertainment¬,USA¬,Carl Rinsch¬,Action¬,47 Ronin¬,PG-13¬,119¬,Chris Morgan¬,2013¬,,,
Gravier Productions¬,USA¬,Woody Allen¬,Drama¬,Blue Jasmine¬,PG-13¬,98¬,Woody Allen¬,2013¬,,,
Follow Through Productions¬,USA¬,Lee Daniels¬,Biography¬,Lee Daniels' The Butler¬,PG-13¬,132¬,Danny Strong¬,2013¬,,,
Open Road Films (II)¬,USA¬,Gary Fleder¬,Action¬,Homefront¬,R¬,100¬,Sylvester Stallone¬,2013¬,,,
The Weinstein Company¬,USA¬,John Wells¬,Drama¬,August: Osage County¬,R¬,121¬,Tracy Letts¬,2013¬,,,
New Line Cinema¬,USA¬,Bryan Singer¬,Adventure¬,Jack the Giant Slayer¬,PG-13¬,114¬,Darren Lemke¬,2013¬,,,
Universal Pictures¬,USA¬,Robert Schwentke¬,Action¬,R.I.P.D.¬,PG-13¬,100¬,Phil Hay¬,2013¬,,,
Relativity Media¬,USA¬,Jon Lucas¬,Comedy¬,21 & Over¬,R¬,93¬,Jon Lucas¬,2013¬,,,
FilmDistrict¬,USA¬,Niels Arden Oplev¬,Action¬,Dead Man Down¬,R¬,118¬,J.H. Wyman¬,2013¬,,,
CBS Films¬,USA¬,Ethan Coen¬,Drama¬,Inside Llewyn Davis¬,R¬,104¬,Joel Coen¬,2013¬,,,
Indigo Film¬,Italy¬,Paolo Sorrentino¬,Drama¬,The Great Beauty¬,NOT RATED¬,141¬,Paolo Sorrentino¬,2013¬,,,
AR Films¬,Russia¬,Robert Rodriguez¬,Action¬,Machete Kills¬,R¬,107¬,Kyle Ward¬,2013¬,,,
Recorded Picture Company (RPC)¬,Germany¬,Jim Jarmusch¬,Comedy¬,S�lo los amantes sobreviven¬,R¬,123¬,Jim Jarmusch¬,2013¬,,,
Walt Disney Pictures¬,USA¬,John Lee Hancock¬,Biography¬,Saving Mr. Banks¬,PG-13¬,125¬,Kelly Marcel¬,2013¬,,,
Aggregate Films¬,USA¬,Seth Gordon¬,Comedy¬,Identity Thief¬,R¬,111¬,Craig Mazin¬,2013¬,,,
Path�¬,UK¬,Danny Boyle¬,Crime¬,Trance¬,R¬,101¬,Joe Ahearne¬,2013¬,,,
Universal Pictures¬,USA¬,Baltasar Korm�kur¬,Action¬,2 Guns¬,R¬,109¬,Blake Masters¬,2013¬,,,
Mandarin Films¬,France¬,Fran�ois Ozon¬,Drama¬,Young & Beautiful¬,NOT RATED¬,95¬,Fran�ois Ozon¬,2013¬,,,
StudioCanal¬,UK¬,Dan Mazer¬,Comedy¬,I Give It a Year¬,R¬,97¬,Dan Mazer¬,2013¬,,,
Open Road Films (II)¬,USA¬,Joshua Michael Stern¬,Biography¬,Jobs¬,PG-13¬,128¬,Matt Whiteley¬,2013¬,,,
Faliro House Productions¬,USA¬,Richard Linklater¬,Drama¬,Before Midnight¬,R¬,109¬,Richard Linklater¬,2013¬,,,
Exclusive Media Group¬,USA¬,Ric Roman Waugh¬,Action¬,Snitch¬,PG-13¬,112¬,Justin Haythe¬,2013¬,,,
Millennium Films¬,USA¬,Rob Epstein¬,Biography¬,Lovelace¬,R¬,93¬,Andy Bellin¬,2013¬,,,
American Zoetrope¬,USA¬,Sofia Coppola¬,Biography¬,The Bling Ring¬,R¬,90¬,Sofia Coppola¬,2013¬,,,
Two Ton Films¬,USA¬,Justin Zackham¬,Comedy¬,The Big Wedding¬,R¬,100¬,Justin Zackham¬,2013¬,,,
Incentive Filmed Entertainment¬,USA¬,Taylor Hackford¬,Action¬,Parker¬,R¬,118¬,John J. McLaughlin¬,2013¬,,,
Fox 2000 Pictures¬,USA¬,Brian Percival¬,Drama¬,The Book Thief¬,PG-13¬,131¬,Markus Zusak¬,2013¬,,,
Paramount Pictures¬,USA¬,Adam McKay¬,Comedy¬,Anchorman 2: The Legend Continues¬,PG-13¬,119¬,Will Ferrell¬,2013¬,,,
Columbia Pictures¬,USA¬,Raja Gosnell¬,Animation¬,The Smurfs 2¬,PG¬,105¬,J. David Stem¬,2013¬,,,
TriStar Pictures¬,USA¬,Brad Anderson¬,Crime¬,The Call¬,R¬,100¬,Richard D'Ovidio¬,2013¬,,,
The Lab of Madness¬,USA¬,Jeremy Saulnier¬,Crime¬,Blue Ruin¬,R¬,90¬,Jeremy Saulnier¬,2013¬,,,
Amber Entertainment¬,UK¬,Carlo Carlei¬,Drama¬,Romeo & Juliet¬,PG-13¬,113¬,Julian Fellowes¬,2013¬,,,
Cinetel Films¬,USA¬,Steven R. Monroe¬,Crime¬,I Spit on Your Grave 2¬,R¬,106¬,Neil Elman¬,2013¬,,,
New Line Cinema¬,USA¬,Don Scardino¬,Adventure¬,The Incredible Burt Wonderstone¬,PG-13¬,100¬,Jonathan Goldstein¬,2013¬,,,
Animal Kingdom¬,USA¬,Destin Daniel Cretton¬,Drama¬,Short Term 12¬,R¬,96¬,Destin Daniel Cretton¬,2013¬,,,
Voltage Pictures¬,UK¬,Terry Gilliam¬,Comedy¬,The Zero Theorem¬,R¬,107¬,Pat Rushin¬,2013¬,,,
Big Beach Films¬,USA¬,Jordan Vogt-Roberts¬,Adventure¬,The Kings of Summer¬,R¬,95¬,Chris Galletta¬,2013¬,,,
CBS Films¬,USA¬,Jon Turteltaub¬,Comedy¬,Last Vegas¬,PG-13¬,105¬,Dan Fogelman¬,2013¬,,,
Burn Later Productions¬,USA¬,Joe Swanberg¬,Comedy¬,Drinking Buddies¬,R¬,90¬,Joe Swanberg¬,2013¬,,,
RabbitBandini Productions¬,USA¬,Gia Coppola¬,Drama¬,Palo Alto¬,R¬,100¬,Gia Coppola¬,2013¬,,,
DJ Films¬,UK¬,Amma Asante¬,Biography¬,Belle¬,PG¬,100¬,Misan Sagay¬,2013¬,,,
Killer Films¬,USA¬,John Krokidas¬,Biography¬,Kill Your Darlings¬,R¬,104¬,Austin Bunn¬,2013¬,,,
Alcove Entertainment¬,UK¬,Richard Ayoade¬,Comedy¬,The Double¬,R¬,93¬,Fyodor Dostoevsky¬,2013¬,,,
BoulderLight Pictures¬,USA¬,Eric England¬,Drama¬,Contracted¬,NOT RATED¬,84¬,Eric England¬,2013¬,,,
Dimension Films¬,USA¬,Malcolm D. Lee¬,Comedy¬,Scary Movie 5¬,PG-13¬,88¬,David Zucker¬,2013¬,,,
Sailor Bear¬,USA¬,David Lowery¬,Crime¬,Ain't Them Bodies Saints¬,R¬,96¬,David Lowery¬,2013¬,,,
The Weinstein Company¬,UK¬,Stephen Frears¬,Biography¬,Philomena¬,PG-13¬,98¬,Steve Coogan¬,2013¬,,,
Regency Enterprises¬,USA¬,Brad Furman¬,Crime¬,Runner Runner¬,R¬,88¬,Brian Koppelman¬,2013¬,,,
Before The Door Pictures¬,USA¬,J.C. Chandor¬,Action¬,All Is Lost¬,PG-13¬,106¬,J.C. Chandor¬,2013¬,,,
Paramount Vantage¬,USA¬,Alexander Payne¬,Adventure¬,Nebraska¬,R¬,115¬,Bob Nelson¬,2013¬,,,
erbp¬,USA¬,Shane Carruth¬,Drama¬,Upstream Color¬,NOT RATED¬,96¬,Shane Carruth¬,2013¬,,,
Fox Searchlight Pictures¬,USA¬,Nicole Holofcener¬,Comedy¬,Enough Said¬,PG-13¬,93¬,Nicole Holofcener¬,2013¬,,,
Corsan¬,Belgium¬,Paul Haggis¬,Drama¬,Amores infieles¬,R¬,137¬,Paul Haggis¬,2013¬,,,
Twentieth Century Fox Animation¬,USA¬,Chris Wedge¬,Animation¬,Epic¬,PG¬,102¬,James V. Hart¬,2013¬,,,
Touchstone Pictures¬,USA¬,Ken Scott¬,Comedy¬,Delivery Man¬,PG-13¬,105¬,Ken Scott¬,2013¬,,,
3 Arts Entertainment¬,USA¬,Maggie Carey¬,Comedy¬,The To Do List¬,R¬,104¬,Maggie Carey¬,2013¬,,,
Wayfare Entertainment¬,USA¬,Sebasti�n Cordero¬,Drama¬,Europa Report¬,PG-13¬,97¬,Philip Gelatt¬,2013¬,,,
Alliance Films¬,USA¬,Scott Stewart¬,Horror¬,Dark Skies¬,PG-13¬,97¬,Scott Stewart¬,2013¬,,,
Indian Paintbrush¬,USA¬,Jason Reitman¬,Drama¬,Labor Day¬,PG-13¬,111¬,Jason Reitman¬,2013¬,,,
"Collective Studios, The¬",USA¬,Simon Barrett¬,Horror¬,V¬,H¬,20620¬,60120¬,Lawrence Michael Levine¬,30156¬,Simon Barrett¬,2013¬
Lionsgate¬,UK¬,Steven Knight¬,Action¬,Redemption¬,R¬,100¬,Steven Knight¬,2013¬,,,
Columbia Pictures¬,USA¬,Cody Cameron¬,Animation¬,Cloudy with a Chance of Meatballs 2¬,PG¬,95¬,Erica Rivinoja¬,2013¬,,,
Prettybird¬,USA¬,Paul Schrader¬,Drama¬,The Canyons¬,R¬,99¬,Bret Easton Ellis¬,2013¬,,,
Studio Ghibli¬,Japan¬,Hayao Miyazaki¬,Animation¬,Se levanta el viento¬,PG-13¬,126¬,Hayao Miyazaki¬,2013¬,,,
DreamWorks¬,USA¬,Bill Condon¬,Biography¬,The Fifth Estate¬,R¬,128¬,Daniel Domscheit-Berg¬,2013¬,,,
Emmett¬,Furla¬,Oasis Films (EFO Films)¬,USA¬,Crime¬,19701164.0¬,R¬,Mark Wahlberg¬,67526¬,Brian Tucker¬,2013¬,
Worldview Entertainment¬,USA¬,James Gray¬,Drama¬,The Immigrant¬,R¬,120¬,James Gray¬,2013¬,,,
Forest Whitaker's Significant Productions¬,USA¬,Ryan Coogler¬,Biography¬,Fruitvale Station¬,R¬,85¬,Ryan Coogler¬,2013¬,,,
Archer Street Productions¬,Switzerland¬,Jonathan Teplitzky¬,Biography¬,Un pasado imborrable¬,R¬,116¬,Frank Cottrell Boyce¬,2013¬,,,
Relativity Media¬,USA¬,Robert Luketic¬,Drama¬,Paranoia¬,PG-13¬,106¬,Jason Hall¬,2013¬,,,
Callahan Filmworks¬,USA¬,Peter Segal¬,Comedy¬,Grudge Match¬,PG-13¬,113¬,Tim Kelleher¬,2013¬,,,
Ecosse Films¬,UK¬,Oliver Hirschbiegel¬,Biography¬,Diana¬,PG-13¬,113¬,Stephen Jeffreys¬,2013¬,,,
DreamWorks Animation¬,USA¬,David Soren¬,Animation¬,Turbo¬,PG¬,96¬,Darren Lemke¬,2013¬,,,
Fickle Fish Films¬,UK¬,Jerusha Hess¬,Comedy¬,Austenland¬,PG-13¬,97¬,Jerusha Hess¬,2013¬,,,
Treehouse Pictures¬,USA¬,Scott Coffey¬,Comedy¬,Adult World¬,R¬,97¬,Andy Cochran¬,2013¬,,,
Open Road Films¬,USA¬,Michael Tiddes¬,Comedy¬,A Haunted House¬,R¬,86¬,Marlon Wayans¬,2013¬,,,
Worldview Entertainment¬,USA¬,Ti West¬,Horror¬,The Sacrament¬,R¬,99¬,Ti West¬,2013¬,,,
BFI Film Fund¬,UK¬,Kevin Macdonald¬,Drama¬,How I Live Now¬,R¬,101¬,Meg Rosoff¬,2013¬,,,
Prana Studios¬,USA¬,Klay Hall¬,Animation¬,Planes¬,PG¬,91¬,John Lasseter¬,2013¬,,,
Belladonna Productions¬,USA¬,Jim Mickle¬,Drama¬,We Are What We Are¬,R¬,105¬,Nick Damici¬,2013¬,,,
Dickhouse Productions¬,USA¬,Jeff Tremaine¬,Comedy¬,Bad Grandpa¬,R¬,92¬,Johnny Knoxville¬,2013¬,,,
Whitewater Films¬,USA¬,Jill Soloway¬,Comedy¬,Afternoon Delight¬,R¬,98¬,Jill Soloway¬,2013¬,,,
Worldview Entertainment¬,USA¬,David Gordon Green¬,Drama¬,Joe¬,R¬,117¬,Gary Hawkins¬,2013¬,,,
Millennium Films¬,USA¬,Mark Steven Johnson¬,Action¬,Killing Season¬,R¬,91¬,Evan Daugherty¬,2013¬,,,
Antidote Films (I)¬,USA¬,John Turturro¬,Comedy¬,Fading Gigolo¬,R¬,90¬,John Turturro¬,2013¬,,,
Day Twenty- Eight Films¬,USA¬,Ron Krauss¬,Drama¬,Gimme Shelter¬,PG-13¬,100¬,Ron Krauss¬,2013¬,,,
Film4¬,UK¬,David Mackenzie¬,Crime¬,Starred Up¬,NOT RATED¬,106¬,Jonathan Asser¬,2013¬,,,
Screen Australia¬,Australia¬,John Curran¬,Adventure¬,Tracks¬,PG-13¬,112¬,Marion Nelson¬,2013¬,,,
LD Entertainment¬,USA¬,Charlie Stratton¬,Crime¬,In Secret¬,R¬,107¬,Neal Bell¬,2013¬,,,
"Safran Company, The¬",Spain¬,Jorge Dorado¬,Drama¬,Anna¬,R¬,99¬,Guy Holmes¬,2013¬,,,
"Deseo, El¬",Spain¬,Pedro Almod�var¬,Comedy¬,I'm So Excited!¬,R¬,90¬,Pedro Almod�var¬,2013¬,,,
China Film Group¬,USA¬,Keanu Reeves¬,Action¬,Man of Tai Chi¬,R¬,105¬,Michael G. Cooney¬,2013¬,,,
Scott Free Productions¬,UK¬,Zal Batmanglij¬,Adventure¬,The East¬,PG-13¬,116¬,Zal Batmanglij¬,2013¬,,,
Indian Paintbrush¬,USA¬,Drake Doremus¬,Drama¬,Breathe In¬,R¬,98¬,Drake Doremus¬,2013¬,,,
MediaPro Pictures¬,USA¬,Fredrik Bond¬,Comedy¬,Charlie Countryman¬,R¬,103¬,Matt Drake¬,2013¬,,,
Les Productions du Tr�sor¬,France¬,Guillaume Canet¬,Crime¬,Blood Ties¬,R¬,127¬,Guillaume Canet¬,2013¬,,,
R.P. Productions¬,France¬,Roman Polanski¬,Drama¬,La piel de Venus¬,NOT RATED¬,96¬,David Ives¬,2013¬,,,
IndieVest Pictures¬,USA¬,Joe Lynch¬,Adventure¬,Knights of Badassdom¬,R¬,100¬,Kevin Dreyfuss¬,2013¬,,,
Opus Film¬,Poland¬,Pawel Pawlikowski¬,Drama¬,Ida¬,PG-13¬,82¬,Pawel Pawlikowski¬,2013¬,,,
NICE FLX Pictures¬,Sweden¬,Felix Herngren¬,Adventure¬,The 100 Year-Old Man Who Climbed Out the Window and Disappeared¬,R¬,114¬,Felix Herngren¬,2013¬,,,
Worldview Entertainment¬,UK¬,Eran Creevy¬,Action¬,Welcome to the Punch¬,R¬,99¬,Eran Creevy¬,2013¬,,,
Unclaimed Freight Productions¬,USA¬,Randall Miller¬,Drama¬,CBGB¬,R¬,101¬,Jody Savin¬,2013¬,,,
Recorded Picture Company (RPC)¬,UK¬,Richard Shepard¬,Comedy¬,Dom Hemingway¬,R¬,93¬,Richard Shepard¬,2013¬,,,
Viacom18 Motion Pictures¬,India¬,Vikas Bahl¬,Adventure¬,Queen¬,NOT RATED¬,146¬,Vikas Bahl¬,2013¬,,,
BBC Films¬,UK¬,Ralph Fiennes¬,Biography¬,The Invisible Woman¬,R¬,111¬,Abi Morgan¬,2013¬,,,
Rommel Film¬,Germany¬,David Wnendt¬,Comedy¬,Zonas h�medas¬,UNRATED¬,109¬,Claus Falkenberg¬,2013¬,,,
"American Film Company, The¬",USA¬,Peter Landesman¬,Drama¬,Parkland¬,PG-13¬,93¬,Peter Landesman¬,2013¬,,,
Castel Film Romania¬,Romania¬,Mark Schmidt¬,Action¬,Walking with the Enemy¬,PG-13¬,124¬,Kenny Golde¬,2013¬,,,
Alebrije Cine y Video¬,Mexico¬,Eugenio Derbez¬,Comedy¬,Instructions Not Included¬,PG-13¬,115¬,Guillermo R�os¬,2013¬,,,
Sikhya Entertainment¬,India¬,Ritesh Batra¬,Drama¬,The Lunchbox¬,PG¬,104¬,Ritesh Batra¬,2013¬,,,
3311 Productions¬,USA¬,Lake Bell¬,Comedy¬,In a World...¬,R¬,100¬,Lake Bell¬,2013¬,,,
93 Films¬,USA¬,Stacie Passon¬,Drama¬,Concussion¬,R¬,96¬,Stacie Passon¬,2013¬,,,
Videovision Entertainment¬,UK¬,Justin Chadwick¬,Biography¬,Mandela: Long Walk to Freedom¬,PG-13¬,141¬,William Nicholson¬,2013¬,,,
Studio Ghibli¬,Japan¬,Isao Takahata¬,Animation¬,The Tale of the Princess Kaguya¬,PG¬,137¬,Isao Takahata¬,2013¬,,,
Lionsgate¬,USA¬,Tyler Perry¬,Drama¬,Temptation: Confessions of a Marriage Counselor¬,PG-13¬,111¬,Tyler Perry¬,2013¬,,,
British Film Institute (BFI)¬,UK¬,Ruairi Robinson¬,Horror¬,The Last Days on Mars¬,R¬,98¬,Sydney J. Bounds¬,2013¬,,,
Bingo Movie Development¬,China¬,Stephen Chow¬,Action¬,Journey to the West¬,PG-13¬,110¬,Stephen Chow¬,2013¬,,,
Darko Entertainment¬,Ireland¬,John Ridley¬,Biography¬,Jimi: All Is by My Side¬,R¬,118¬,John Ridley¬,2013¬,,,
Block 2 Pictures¬,Hong Kong¬,Kar-Wai Wong¬,Action¬,The Grandmaster¬,PG-13¬,130¬,Kar-Wai Wong¬,2013¬,,,
Universal Pictures¬,USA¬,Malcolm D. Lee¬,Comedy¬,The Best Man Holiday¬,R¬,123¬,Malcolm D. Lee¬,2013¬,,,
Imprint Entertainment¬,USA¬,David A. Armstrong¬,Action¬,Pawn¬,R¬,88¬,Jay Anthony White¬,2013¬,,,
